id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
168686,Urgent! Our Hryvnia payment on Investment Account hasn't gone through. Payable amount: <AMOUNT_1>. Check on <URL_1> using account number <ACCOUNT_NUMBER_1>.,"[{'text': 'Hryvnia', 'placeholder': '<PAYMENT_TYPE_1>', 'type': 'currency', 'confidence': 0.98}, {'text': 'L0.0009b', 'placeholder': '<AMOUNT_1>', 'type': 'amount', 'confidence': 0.99}, {'text': 'https://rectangular-prosecution.net', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}, {'text': '96198101', 'placeholder': '<ACCOUNT_NUMBER_1>', 'type': 'account_number', 'confidence': 0.99}]",4.13,2025-04-15T16:13:24.107316-07:00,redaction-model-fs:4b
168687,The orthopedic appointment for patient <NAME_1> on <DATE_1> has been fixed. A payment of <FINANCIAL_1> is due. Please use the card number <CARD_1>.,"[{'text': 'Raymond Jacobi', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'December 22, 1938', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'P749k', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.97}, {'text': '7641014232113303', 'placeholder': '<CARD_1>', 'type': 'card_number', 'confidence': 0.99}]",4.08,2025-04-15T16:13:28.194446-07:00,redaction-model-fs:4b
168688,"Dear Team - HR legislation updates mandate the full disclosure of assets, including cryptocurrency. Kindly share the company’s <PHONE_1>, <EMAIL_1> and <EMAIL_1>.","[{'text': '1xDhK2VCQss2hM4fY9wxmfywEkQUYGrEyGz', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '0xf831cd25e9cb34a7998cf6cfce4eba3fda0bede3', 'placeholder': '<EMAIL_1>', 'type': 'financial_information', 'confidence': 0.97}, {'text': 'M2rm3TF9C1qvLFrYJqpM2SevtJsV', 'placeholder': '<EMAIL_1>', 'type': 'financial_information', 'confidence': 0.96}]",4.13,2025-04-15T16:13:32.339420-07:00,redaction-model-fs:4b
168689,"Access our study data on children's cognitive development at <NAME_1>, and <IDENTIFIER_1>. For assistance, <NAME_2> is available on <EMAIL_1>.","[{'text': 'Jordyn.Lang', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'ubd7ad96xdCy', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Courtney', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.97}, {'text': 'Abbie_Mante@hotmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",3.94,2025-04-15T16:13:36.290163-07:00,redaction-model-fs:4b
168690,"Dear <NAME_1> of account <ACCOUNT_1>, we detected unusual activity from IP address <IP_1> on your Distance Learning Classes account. Please confirm if this was you.","[{'text': 'Littel', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '18211609', 'placeholder': '<ACCOUNT_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '140.236.118.219', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.97}]",3.51,2025-04-15T16:13:39.809630-07:00,redaction-model-fs:4b
168691,"Hello Designer, please look into the balance of <WALLET_1> . Our user with <NAME_1> and IP address <IP_1> reported some issues. You should also perform a QA check on the Bitcoin address <BITCOIN_1>.","[{'text': '0x2efd1b9ce3c7c0c8f6ea5002ab89d48513bb7b3d', 'placeholder': '<WALLET_1>', 'type': 'wallet', 'confidence': 0.99}, {'text': 'Darrion17', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '4ef3:6be4:47ef:1f6a:a0aa:266f:c7ac:24fa', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': '3eNZixqmqnXibznS7i6F7TvJeCCWgHmNzr7', 'placeholder': '<BITCOIN_1>', 'type': 'bitcoin_address', 'confidence': 0.99}]",5.02,2025-04-15T16:13:44.838146-07:00,redaction-model-fs:4b
168692,An emergency case has come in. <NAME_1> is having severe allergic reactions. Medical history shows she's Female.,"[{'text': 'Mylene', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.09,2025-04-15T16:13:46.941542-07:00,redaction-model-fs:4b
168693,We require additional computers for the upcoming standardized testing in our area. May I use the <PHONE_1> with <CREDIT_CARD_1> to make the necessary purchases?,"[{'text': '7028424625498008', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': 'CVV 948', 'placeholder': '<CREDIT_CARD_1>', 'type': 'financial_information', 'confidence': 0.97}]",2.99,2025-04-15T16:13:49.945606-07:00,redaction-model-fs:4b
168694,"At Kuhn - Schowalter, we work with the utmost diligence to refine pharmaceutical processes. We ensure the highest quality. Please remit payment to <PAYMENT_1>. For any technical issues with our systems, contact our support through <IP_1>.","[{'text': 'HR6300708200306030055', 'placeholder': '<PAYMENT_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '58.209.180.120', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",3.31,2025-04-15T16:13:53.266936-07:00,redaction-model-fs:4b
168695,"Good afternoon <NAME_1>, thank you for your patience. We’ve now arranged your appointment for 10:48. Please remember to bring your <IDENTIFIER_1> for access. Also, there is no need to bring your <PHONE_1> or <PHONE_2>.","[{'text': 'Sigrid', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'X1gKBHJkJseH', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.98}, {'text': '7549844613702527', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}, {'text': '373', 'placeholder': '<PHONE_2>', 'type': 'phone', 'confidence': 0.95}]",4.3,2025-04-15T16:13:57.576868-07:00,redaction-model-fs:4b
168697,"Dear <NAME_1>, our recent analysis spot that you're browsing about Nutrition & Dietetics on our website https://snoopy-grub.org from your Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:9.1) Gecko/20100101 Firefox/9.1.6. Let's chat more about this via <EMAIL_1>.","[{'text': 'Vicente', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Lacy.Swift@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.98}]",3.47,2025-04-15T16:29:07.960035-07:00,redaction-model-fs:4b
168698,Immediate cash request for <NAME_1>'s ongoing treatment. Amount <AMOUNT_1>. Please confirm with <PHONE_1>,"[{'text': 'Khalil', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '$3272475434150972', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': 'CVV 265', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.97}]",3.34,2025-04-15T16:29:11.314354-07:00,redaction-model-fs:4b
168699,The Northwest center specializes in cognitive therapy for <NAME_1> older than 24 years.,"[{'text': 'Male', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}]",2.04,2025-04-15T16:29:13.361356-07:00,redaction-model-fs:4b
168700,"Dear Dr., Welcome to our new mathematics online resource portal. For security purposes, you may be asked to enter your child’s <PHONE_1> for identification and age confirmation.","[{'text': '756.8470.1453', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",2.36,2025-04-15T16:29:15.732047-07:00,redaction-model-fs:4b
168701,"The standardized testing body also accommodates special requests. Reach out to <NAME_1>, who is responsible for <ROLE_1>.","[{'text': 'Mose', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Quality', 'placeholder': '<ROLE_1>', 'type': 'role', 'confidence': 0.95}]",2.59,2025-04-15T16:29:18.328954-07:00,redaction-model-fs:4b
168702,"Dear Future Web Strategist <NAME_1>, A sum of ₹0.0b has been accredited to our account for educational funding.","[{'text': 'Icie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.12,2025-04-15T16:29:20.464429-07:00,redaction-model-fs:4b
168703,"Dear Direct Data Officer, attached herein is the details of academic competition due to take off at suite <ADDRESS_1>, where we encourage that participants maintain their <IDENTIFICATION_1> given for registration purposes.","[{'text': 'Suite 648', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '7b2nodCbZB0Q', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification', 'confidence': 0.99}]",2.9,2025-04-15T16:29:23.375532-07:00,redaction-model-fs:4b
168704,"Good evening! The Global Education team <NAME_1> wants to inform you a task force meeting <IP_ADDRESS_1>, you can join us in the <PHONE_1>. Also, ensuring that the stipend for your participation will be in the <CURRENCY_1>, note that the transaction will be reflected in account <ACCOUNT_NUMBER_1>.","[{'text': 'Asa.Gleason', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '7b8b:77aa:fce3:ff84:dada:ae55:7d30:e11e', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': '9827', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}, {'text': '฿', 'placeholder': '<CURRENCY_1>', 'type': 'currency', 'confidence': 0.96}, {'text': '32577771', 'placeholder': '<ACCOUNT_NUMBER_1>', 'type': 'account_number', 'confidence': 0.95}]",5.26,2025-04-15T16:29:28.647643-07:00,redaction-model-fs:4b
168705,"Hello <NAME_1>, I've seen some anomalies in data from the Analyst profile devices with Opera/12.63 (Macintosh; Intel Mac OS X 10.5.3 U; AF Presto/2.9.170 Version/10.00). Can you take a look?","[{'text': 'Shanny', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",2.64,2025-04-15T16:29:31.297937-07:00,redaction-model-fs:4b
168706,"Greenholt Bypass franchise, your bill is due. Pay TT$ using <PHONE_1> before next week. Update us at <PHONE_1>.","[{'text': '5661027656864388', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': '032-344.8817', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",2.93,2025-04-15T16:29:34.230981-07:00,redaction-model-fs:4b
168707,I need data regarding civil rights law cases stored in 559NJXXX25A667868. Kindly extract and send them to my <ADDRESS_1>.,"[{'text': '559NJXXX25A667868', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Suite 184', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",2.96,2025-04-15T16:29:37.202806-07:00,redaction-model-fs:4b
168708,Our Global Education project may need an increase in funds on Checking Account. I need help from <NAME_1>. Top up from <IP_ADDRESS_1> or <IP_ADDRESS_2> to handle expenses.,"[{'text': 'Loyce_Graham', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '3yWnQszXwBybM2szMMRXQgiMseWrx', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '0x0c1af7b0a65d6f8effde40f2dfd9b39335ee1a5e', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.99}]",4.03,2025-04-15T16:29:41.242026-07:00,redaction-model-fs:4b
168709,"I'm hosting a palliative care workshop for <AGE_1> Male on June 20, 2001. I hope everyone can attend.","[{'text': '58 years', 'placeholder': '<AGE_1>', 'type': 'date', 'confidence': 0.97}]",2.2,2025-04-15T16:29:43.457177-07:00,redaction-model-fs:4b
168710,"Ciao <NAME_1>, regarding our cooking club, we've a sum of <MONETARY_1> collected from the last event. Let's decide on how to spend it in next week's meeting. Our Treasurer's Litecoin address is <ADDRESS_1>.","[{'text': 'Marion', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '$0.8603m', 'placeholder': '<MONETARY_1>', 'type': 'financial_information', 'confidence': 0.98}]",3.07,2025-04-15T16:29:46.534193-07:00,redaction-model-fs:4b
168711,Discovered I was swindled out of all the funds in my Money Market Account via a notorious online gambling site. Funds were transferred to a suspicious <PHONE_1> via a notorious online gambling site. Cyber law expertise needed.,"[{'text': '3RWhT6z2P6f6eaWBp9krQqZjgDffTQCYx3C9HL', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.99}]",2.7,2025-04-15T16:29:49.239961-07:00,redaction-model-fs:4b
168712,"Miss Brekke, your talk at the entrepreneurship seminar was inspirational. Can you please share the PowerPoint presentation to the email <EMAIL_1>?","[{'text': 'Mable_Corkery70@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.98}]",2.27,2025-04-15T16:29:51.517329-07:00,redaction-model-fs:4b
168713,"We need volunteer drivers for cross-country meet in <CITY_1>borough. My address is Suite 508, <ADDRESS_1>.","[{'text': 'Heathcoteborough', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'Suite 508, Hartmann Forge', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}]",2.76,2025-04-15T16:29:54.287322-07:00,redaction-model-fs:4b
168714,"Hello <NAME_1>, I was wondering if you could tutor me in Calculus this week. I can meet at <COORDINATE_1>. Looking forward to your response!","[{'text': 'Walton', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '[51.1,146.9509]', 'placeholder': '<COORDINATE_1>', 'type': 'coordinates', 'confidence': 0.99}]",2.87,2025-04-15T16:29:57.170586-07:00,redaction-model-fs:4b
168715,"Reminder for CACHE STEM students: new lesson updates rolled out on <DATE_1>. Due to individual privacy, we assign each student a secret <PHONE_1>: 6244522065525628 for future communications.","[{'text': '01/07/1943', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': '6244522065525628', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",3.17,2025-04-15T16:30:00.351771-07:00,redaction-model-fs:4b
168716,"Notice for members: our online feed is currently down due to a bug. Members' data (<IP_ADDRESS_1>, Mozilla/5.0 (Macintosh; PPC Mac OS X 10.10.9; rv:5.1) Gecko/20100101 Firefox/5.1.9) may visibly load slower. We apologize for the inconvenience caused.","[{'text': 'cda4:c520:3b2a:75ea:aeaa:53b7:dbee:ef82', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10.10.9; rv:5.1) Gecko/20100101 Firefox/5.1.9', 'placeholder': '<USER_AGENT_1>', 'type': 'user_agent', 'confidence': 0.97}]",4.2,2025-04-15T16:30:04.564833-07:00,redaction-model-fs:4b
168717,"Dear Parent, your privacy is important to us. We will never ask for sensitive information such as <PHONE_1> or <PHONE_1>.","[{'text': '7272797936538736', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}, {'text': 'CVV 897', 'placeholder': '<PHONE_1>', 'type': 'financial_info', 'confidence': 0.97}]",2.88,2025-04-15T16:30:07.457795-07:00,redaction-model-fs:4b
168718,Received the finalized arts curriculum vNts1oFDQ47M today. Guidance to incorporate technology is provided by 3b7UvWyhnAthXWGUZtc1dqdLXXNM.,"[{'text': '3b7UvWyhnAthXWGUZtc1dqdLXXNM', 'placeholder': '<UNIQUE_IDENTIFIER>', 'type': 'identification_number', 'confidence': 0.99}]",2.55,2025-04-15T16:30:10.018057-07:00,redaction-model-fs:4b
168719,"Dear <NAME_1>, Your query regarding our teacher training program schedule has been received. A detailed response will be sent to your email <EMAIL_1> soon.","[{'text': 'Gray', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Terrill_Hudson31@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}]",2.79,2025-04-15T16:30:12.821276-07:00,redaction-model-fs:4b
168720,"Damion, the head of operations at Orn Inc, is closely involved with this student exchange initiative.","[{'text': 'Damion', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Orn Inc', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.96}]",2.52,2025-04-15T16:30:15.355940-07:00,redaction-model-fs:4b
168721,"Emergency case no <DATE_1>: Mr. <NAME_1>, Male to female trans woman, age <DATE_1> fell down while working. Please check on <URL_1> for her medical history.","[{'text': '53966750', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Mr. Hettie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Male to female trans woman', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.95}, {'text': 'age 37', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': 'https://jittery-cafe.name/ for her medical history', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.96}]",4.58,2025-04-15T16:30:19.943662-07:00,redaction-model-fs:4b
168722,We have scheduled a workshop to enhance our consumer journey maps. Please make sure you are available at <ADDRESS_1> at <TIME_1>,"[{'text': 'Suite 473', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '6:31am', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.98}]",2.72,2025-04-15T16:30:22.677026-07:00,redaction-model-fs:4b
168723,"We would appreciate it if you could draft a rental agreement for the property at <ADDRESS_1>. Make sure to include the key legal points relevant to property law in <CITY_1>. Once done, email it to <EMAIL_1>.","[{'text': 'Apt. 480', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'Spring', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': 'Dominique.Romaguera@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.97}]",3.54,2025-04-15T16:30:26.225931-07:00,redaction-model-fs:4b
168724,"Dear <NAME_1>, We are glad to meet you at <ADDRESS_1>. You're registered to our <ORGANIZATION_1> course.","[{'text': 'Tina', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '86223 Tremblay Course', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Daugherty and Sons', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.95}]",3.26,2025-04-15T16:30:29.499529-07:00,redaction-model-fs:4b
168725,"Hello Mr. <NAME_1>, please ensure the class roster is up-to-date on our database. Your access IP is <IP_1>.","[{'text': 'Mr. Abernathy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '121.171.107.126', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.88,2025-04-15T16:30:32.392242-07:00,redaction-model-fs:4b
