id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
168566,"Mr. <NAME_1>, check the telemedicine schedule for user <NAME_2> at <DATE_1>. The IP for the call <IP_1> has been shared for smooth communication.","[{'text': 'Joshua', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Kennith_Leuschke', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': ""21 o'clock"", 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.96}, {'text': '180.224.82.127', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",9.74,2025-04-15T03:51:04.843173-07:00,redaction-model-fs:12b
168567,Building a strong and inclusive community for individuals with learning disabilities is our mission. Join us at our <ADDRESS_1> to celebrate World Learning Disabilities Day on <DATE_1>.,"[{'text': 'Grampian', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.96}, {'text': '01:48', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}]",7.12,2025-04-15T03:51:11.973501-07:00,redaction-model-fs:12b
168568,The inclusion of data <IP_1> shows another possible distribution channel in <CITY_1>. Please verify for our Business Model Canvas.,"[{'text': '190.89.9.188', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'County Armagh', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}]",7.06,2025-04-15T03:51:19.044521-07:00,redaction-model-fs:12b
168569,"The local artists and <COMMUNITY_1> workers at <ADDRESS_1> are being involved to encourage diversity, address them in our next meeting.","[{'text': 'Cisgender man community', 'placeholder': '<COMMUNITY_1>', 'type': 'community', 'confidence': 0.95}, {'text': '79347-7697', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",7.13,2025-04-15T03:51:26.190629-07:00,redaction-model-fs:12b
168570,"<NAME_1>, we've organised an online pre-op seminar for you on <DATE_1>. Connect using <IP_1>. Be sure to verify your identity by providing your <ID_1> during login.","[{'text': 'Antoinette Jamie Jaskolski', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'April 18, 1965', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '094c:5af4:2bfb:cc2d:c98a:ccec:5e85:bd11', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': '75657046096', 'placeholder': '<ID_1>', 'type': 'identification_number', 'confidence': 0.96}]",11.02,2025-04-15T03:51:37.218250-07:00,redaction-model-fs:12b
168571,"We received your <IDENTIFIER_1> for payment, <NAME_1>. Please expect a confirmation message soon.","[{'text': 'LxLtVGfv6QgfNJP8iby5bU4F7SG', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Russ', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",7.17,2025-04-15T03:51:44.394638-07:00,redaction-model-fs:12b
168572,"Dear Specialist, Change Management will introduce new systems that require <SOFTWARE_1> for accessing work from home. Refer to the details sent to <IDENTIFIER_1> and contact <PHONE_1> in case of difficulties.","[{'text': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1 rv:5.0; MS) AppleWebKit/531.0.0 (KHTML, like Gecko) Version/6.0.1 Safari/531.0.0', 'placeholder': '<SOFTWARE_1>', 'type': 'software', 'confidence': 0.98}, {'text': '82930705', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.97}, {'text': '99-301408-801005-3', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.96}]",10.72,2025-04-15T03:51:55.127633-07:00,redaction-model-fs:12b
168573,"Your nursing care appointment is confirmed at <ADDRESS_1>, <CITY_1> in the state of <STATE_1>.","[{'text': 'Apt. 575', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '34890-3520', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': 'Nunavut', 'placeholder': '<STATE_1>', 'type': 'state', 'confidence': 0.99}]",8.25,2025-04-15T03:52:03.390138-07:00,redaction-model-fs:12b
168574,"We have a new training model for height-based procedures. For any difficulties adjusting the model's height, please send us an email from your registered <EMAIL_1>. The preferred model height is <HEIGHT_1>. Kindly provide feedback.","[{'text': 'Kody.Dare82@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}, {'text': '5\'12""', 'placeholder': '<HEIGHT_1>', 'type': 'height', 'confidence': 0.95}]",7.59,2025-04-15T03:52:10.992752-07:00,redaction-model-fs:12b
168575,"As per <CITY_1> labor laws, we are monitoring employees <NAME_1> for overexertion and providing necessary assistance.","[{'text': 'Brandenburg', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'employees over 9', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.85}]",6.83,2025-04-15T03:52:17.832177-07:00,redaction-model-fs:12b
168576,Install remote access software on your devices. Make sure to connect it to the given <IP_1> and use <PASSWORD_1> for seamless communication.,"[{'text': '215.212.243.245', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1; .NET CLR 3.0.65071.4)', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}]",8.5,2025-04-15T03:52:26.347419-07:00,redaction-model-fs:12b
168577,"Dear <RELATION_1>, as your child turns <DATE_1> s/he needs more psychological stimulus. Please conduct these activities on <DATE_1>, where we focus on <RELATION_1> identification.","[{'text': 'parent', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.98}, {'text': '43', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.96}, {'text': '1:14am', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'Brown identification', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.94}]",9.68,2025-04-15T03:52:36.040629-07:00,redaction-model-fs:12b
168578,"<DATE_1>, To: <NAME_1>, LinkedIn training on Sports and Entertainment Law is available on <DATE_1>. Can you participate? RSVP with <EMAIL_1>.","[{'text': '4/29/21', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'Dolores Hodkiewicz', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '22/04/1984', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Anita75@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.96}]",9.75,2025-04-15T03:52:45.803243-07:00,redaction-model-fs:12b
168579,"For the further processing of <NAME_1>'s immigration application, I will require <NAME_2>'s proof of employment, preferably a document containing job title (<JOB_TITLE_1>), and name of company can be presented.","[{'text': 'Monte', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': ""Male's"", 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': 'International Infrastructure Specialist', 'placeholder': '<JOB_TITLE_1>', 'type': 'job_title', 'confidence': 0.97}]",8.52,2025-04-15T03:52:54.336870-07:00,redaction-model-fs:12b
168580,"I've noticed a considerable improvement in productivity, thanks to the recent automation initiatives in the Coordinator team. For next month, let's target implementing the process at <IP_1>.","[{'text': '158.254.76.180', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}]",6.33,2025-04-15T03:53:00.682340-07:00,redaction-model-fs:12b
168581,Please schedule the therapy session for <NAME_1> by <DATE_1>. Patient works as an Assistant Internal Communications Director.,"[{'text': 'Mrs. Finley', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '10:28', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}]",6.81,2025-04-15T03:53:07.500827-07:00,redaction-model-fs:12b
168582,"Staff with MAC address <MAC_1>, avoid clicking suspicious links. Scam emails have been detected emanating from <IP_1>. Our emails will only come from IP <IP_2>.","[{'text': '08:44:96:15:c6:65', 'placeholder': '<MAC_1>', 'type': 'mac_address', 'confidence': 0.99}, {'text': '161.175.70.176', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}, {'text': 'c78a:e770:f4b3:5dcd:eaba:2b42:0db0:ec37', 'placeholder': '<IP_2>', 'type': 'ip_address', 'confidence': 0.97}]",9.94,2025-04-15T03:53:17.448139-07:00,redaction-model-fs:12b
168583,"Hi! Your suggestion on improved child health monitoring devices was intriguing. We appreciate residents of <CITY_1>, like you, who take a keen interest in community health. Together, we can make <CITY_2> the healthiest state.","[{'text': 'County Armagh', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'Lombardy', 'placeholder': '<CITY_2>', 'type': 'city', 'confidence': 0.96}]",7.37,2025-04-15T03:53:24.824791-07:00,redaction-model-fs:12b
168584,"Hello <NAME_1>, your addiction treatment consultation is set for <DATE_1> in our office located on <ADDRESS_1>.","[{'text': 'Simeon', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '6/04', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': 'Lincoln Highway 9461', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",8.09,2025-04-15T03:53:32.927753-07:00,redaction-model-fs:12b
168585,Recently updated complete medical data for <NAME_1> from <CITY_1>. Progress can be viewed at <IP_ADDRESS_1>.,"[{'text': 'Cecelia Nolan', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Lothian', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': '203.162.166.232', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",8.42,2025-04-15T03:53:41.357750-07:00,redaction-model-fs:12b
168586,"PIN <PASSWORD_1> for entering the building at <LANDMARK_1>, <CITY_1> where the Cartwright and Sons head office is located.","[{'text': '4985', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': 'Maggio Crossing', 'placeholder': '<LANDMARK_1>', 'type': 'landmark', 'confidence': 0.97}, {'text': 'Durham', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}]",8.02,2025-04-15T03:53:49.392662-07:00,redaction-model-fs:12b
168587,"Our ICU is expecting a new delivery of supplies. As our Senior Operations Designer, could you manage the asset tracking? The first item to keep an eye on has the MAC address: <IP_ADDRESS_1>.","[{'text': '87:fe:95:27:fa:25', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",6.58,2025-04-15T03:53:55.986764-07:00,redaction-model-fs:12b
168588,Please take note that the Sports day has been rescheduled to <DATE_1> due to weather forecast prediction. Payments can be made to this account: <ACCOUNT_1>. Reach out at <PHONE_1> for queries.,"[{'text': '25th August', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': '1vqg3RFQFvHrCCG1ueiKv3RacEYGe7xp', 'placeholder': '<ACCOUNT_1>', 'type': 'financial', 'confidence': 0.98}, {'text': '+111.752 170.7596', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",9.19,2025-04-15T03:54:05.188277-07:00,redaction-model-fs:12b
168589,"Working on your legal documents for <LANDMARK_1>, <CITY_1>, <STATE_1> property. Pay <NAME_1> to <IDENTIFIER_1> for further steps.","[{'text': 'Emard Oval', 'placeholder': '<LANDMARK_1>', 'type': 'landmark', 'confidence': 0.96}, {'text': 'Madison County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}, {'text': 'Kansas', 'placeholder': '<STATE_1>', 'type': 'state', 'confidence': 0.98}, {'text': 'Pay kr', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.85}, {'text': '1Bn3F5qT4CzLDk4J3CL7XH9y89nD', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.99}]",11.03,2025-04-15T03:54:16.226367-07:00,redaction-model-fs:12b
168590,We are auditing the digital security laws applicable to credit card issuers like <NAME_1>. Can you please research the existing laws in our region and their implications on transactions conducted using credit card number <CREDIT_CARD_1>?,"[{'text': 'american_express', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '7791966530165416', 'placeholder': '<CREDIT_CARD_1>', 'type': 'credit_card', 'confidence': 0.99}]",7.88,2025-04-15T03:54:24.116003-07:00,redaction-model-fs:12b
168591,School counseling staff want a meeting about recent events with <NAME_1>'s <RELATION_1>. Maybe schedule for <DATE_1>?,"[{'text': 'Horace', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'parent', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.95}, {'text': '21/01/1969', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}]",8.11,2025-04-15T03:54:32.238321-07:00,redaction-model-fs:12b
168592,Just a heads up! Your New Leu donation to our social emotional learning program was processed successfully through account <ACCOUNT_1>.,"[{'text': 'GE07SX0059020327136008', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}]",6.11,2025-04-15T03:54:38.360775-07:00,redaction-model-fs:12b
168593,The digital currency has also been approved for payment of fees. You can use your <ADDRESS_1> or the <ADDRESS_2> to pay.,"[{'text': '0x2aacbf5f3d6935d9fb8ef0c84ddafadb5f6cdaf5', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.99}, {'text': '3cxfyZZXZSft6Cruyop8kbTJRQ7MPDx1zAw', 'placeholder': '<ADDRESS_2>', 'type': 'address', 'confidence': 0.99}]",8.13,2025-04-15T03:54:46.505911-07:00,redaction-model-fs:12b
168594,"Dear <NAME_1>, we are conducting a two-day training session on child psychology and giftedness. This is a paid seminar. Use the details <IDENTIFIER_1> for payment.","[{'text': 'Narciso', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '0750050220646356', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.98}]",7.48,2025-04-15T03:54:54.001663-07:00,redaction-model-fs:12b
168595,Finance department needs a detailed report related to expenditures on ASD therapies. The account details are <ACCOUNT_1> and the account holder is <ACCOUNT_HOLDER_1>.,"[{'text': '50499809', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.99}, {'text': 'Checking Account', 'placeholder': '<ACCOUNT_HOLDER_1>', 'type': 'account_holder', 'confidence': 0.95}]",7.36,2025-04-15T03:55:01.376361-07:00,redaction-model-fs:12b
168596,We haven't received any response from your side to our previous mail. It's important to clear the past due amount of <AMOUNT_1> for <ACCOUNT_TYPE_1>.,"[{'text': 'CHF404211', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': 'Checking Account', 'placeholder': '<ACCOUNT_TYPE_1>', 'type': 'account_identifier', 'confidence': 0.97}]",7.36,2025-04-15T03:55:08.751596-07:00,redaction-model-fs:12b
168597,"Your dental appointment at <ADDRESS_1> tomorrow at <TIME_1> has been fixed. We'll bill your Savings Account ending with <ACCOUNT_1>. Hope to see you there, <NAME_1>.","[{'text': '65942 Bergstrom Burgs', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '7', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.96}, {'text': '1235999941590702', 'placeholder': '<ACCOUNT_1>', 'type': 'financial', 'confidence': 0.99}, {'text': 'Ima', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}]",9.91,2025-04-15T03:55:18.670987-07:00,redaction-model-fs:12b
168598,New contact: <NAME_1> <PHONE_1>. Interested in career in humanities.,"[{'text': 'Estel', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '02 6681-9408', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",6.71,2025-04-15T03:55:25.396795-07:00,redaction-model-fs:12b
168599,"Hey <NAME_1>, we've gathered GPS data near our <RELATION_1> branch, coordinates <COORDINATES_1>. Initial insights looked promising. More details soon.","[{'text': 'Garnett', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Apt. 561', 'placeholder': '<RELATION_1>', 'type': 'indirect_location', 'confidence': 0.95}, {'text': '[-74.1048,59.3267]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.98}]",8.79,2025-04-15T03:55:34.199571-07:00,redaction-model-fs:12b
168600,"For our next entrepreneurial bootcamp, we'll be joined by <NAME_1> from the successful startup, <COMPANY_1>.","[{'text': 'Bailee', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Hintz - Deckow', 'placeholder': '<COMPANY_1>', 'type': 'company', 'confidence': 0.95}]",6.77,2025-04-15T03:55:40.984658-07:00,redaction-model-fs:12b
168601,"We are tracking all your virtual financial transactions relating to the period of suspected criminal activity. The Bitcoin account involved <ACCOUNT_1>, had significant movement of funds in Swiss Franc detected.","[{'text': '3UU1xpLQsd25TfeSDyfeDyPr94wbS9', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.99}]",6.39,2025-04-15T03:55:47.380941-07:00,redaction-model-fs:12b
168602,"I need a written report comparing our <MODEL_1> and <MODEL_2> models with those of our competitors in <CITY_1>. Ensure the report is comprehensive and covers various aspects like design, efficiency, cost and customer feedback.","[{'text': '5ZTMX5N8UBJ895880', 'placeholder': '<MODEL_1>', 'type': 'model', 'confidence': 0.99}, {'text': 'JQ35FIX', 'placeholder': '<MODEL_2>', 'type': 'model', 'confidence': 0.98}, {'text': 'Washington County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}]",8.78,2025-04-15T03:55:56.173989-07:00,redaction-model-fs:12b
